time,intensity_rate,structure_rate,coupled_rate,heterogeneity,localization,roughness,sign_mixing,temporal_deformation
5.200000000000000178e+00,4.130103378692743910e+00,3.448776455519068918e-02,4.272594077729704232e+00,2.640458933019346686e-15,6.661338147750939243e-16,4.390714530132697646e-14,0.000000000000000000e+00,2.083701545143305522e-01
5.225000000000000533e+00,4.087179194829740680e+00,3.464315001609729466e-02,4.228827228731112164e+00,2.994714307861071612e-15,2.220446049250313081e-16,5.052226710100473839e-14,0.000000000000000000e+00,2.095056403294688063e-01
5.250000000000000000e+00,4.044475020936832976e+00,3.479342390255953793e-02,4.185253981704359916e+00,2.677821246710743449e-15,6.661338147750939243e-16,4.469396837834640740e-14,0.000000000000000000e+00,2.106058044889919934e-01
5.275000000000000355e+00,4.002000456104255477e+00,3.493850285666959959e-02,4.141884690901153299e+00,2.471768244440738886e-15,-1.110223024625156540e-16,4.058817623679678993e-14,0.000000000000000000e+00,2.116698364321484283e-01
5.300000000000000711e+00,3.959764896425232994e+00,3.507830172300037408e-02,4.098729506097090081e+00,2.801684566846548811e-15,2.220446049250313081e-16,4.602534926561085372e-14,0.000000000000000000e+00,2.126969141208376879e-01
5.325000000000000178e+00,3.917777533026302716e+00,3.521273352930830158e-02,4.055798370020053056e+00,2.748856158448658253e-15,2.220446049250313081e-16,4.578079628923438388e-14,0.000000000000000000e+00,2.136862042391702021e-01
5.350000000000000533e+00,3.876047350279834269e+00,3.534170946795116286e-02,4.013101015966891616e+00,2.695427691346871647e-15,-4.440892098500626162e-16,4.421075875339752846e-14,0.000000000000000000e+00,2.146368624187621199e-01
5.375000000000000000e+00,3.834583124198879034e+00,3.546513887809783078e-02,3.970646965608970902e+00,2.780523717314568175e-15,4.440892098500626162e-16,4.656939624465051061e-14,0.000000000000000000e+00,2.155480334910389595e-01
5.400000000000000355e+00,3.793393421014320310e+00,3.558292922880266357e-02,3.928445526986917180e+00,2.825176543081805545e-15,2.220446049250313081e-16,4.825783043768286328e-14,0.000000000000000000e+00,2.164188517677109180e-01
5.425000000000000711e+00,3.752486595934177327e+00,3.569498610302952041e-02,3.886505792694795680e+00,3.034489502282223333e-15,4.440892098500626162e-16,5.067574418688066352e-14,0.000000000000000000e+00,2.172484413506518552e-01
5.450000000000000178e+00,3.711870792084704274e+00,3.580121318271833886e-02,3.844836638253745775e+00,2.512565664835570734e-15,-1.110223024625156540e-16,4.104331067347565155e-14,0.000000000000000000e+00,2.180359164724722798e-01
5.475000000000000533e+00,3.671553939632777208e+00,3.590151223498021238e-02,3.803446720674919845e+00,2.825290982975378649e-15,-1.110223024625156540e-16,4.780768838282769707e-14,0.000000000000000000e+00,2.187803818690268465e-01
5.500000000000000000e+00,3.631543755088932901e+00,3.599578309950546978e-02,3.762344477211362559e+00,2.902209412050352820e-15,2.220446049250313081e-16,4.821361466658364346e-14,0.000000000000000000e+00,2.194809331850424428e-01
5.525000000000000355e+00,3.591847740790222065e+00,3.608392367731653311e-02,3.721538124298441552e+00,2.844291538975173478e-15,-3.330669073875469621e-16,4.774817885855507323e-14,0.000000000000000000e+00,2.201366574143078514e-01
5.550000000000000711e+00,3.552473184561882658e+00,3.616582992094546228e-02,3.681035656682078105e+00,3.058971672503184810e-15,-4.440892098500626162e-16,5.017300464522697751e-14,0.000000000000000000e+00,2.207466333755455090e-01
5.575000000000000178e+00,3.513427159556733237e+00,3.624139582615847066e-02,3.640844846733966023e+00,2.619238667002976393e-15,0.000000000000000000e+00,4.378946076908208427e-14,0.000000000000000000e+00,2.213099322253078149e-01
5.600000000000000533e+00,3.474716524270937246e+00,3.631051342534946658e-02,3.600973243952792835e+00,2.730209461643625955e-15,0.000000000000000000e+00,4.643740752288826769e-14,0.000000000000000000e+00,2.218256180091718877e-01
5.625000000000000000e+00,3.436347922734751759e+00,3.637307278271084687e-02,3.561428174650259848e+00,2.806508733218911182e-15,2.220446049250313081e-16,4.632869994488951809e-14,0.000000000000000000e+00,2.222927482524018061e-01
5.650000000000000355e+00,3.398327784876606472e+00,3.642896199134185165e-02,3.522216741820643371e+00,2.677663003783160419e-15,2.220446049250313081e-16,4.365383691640146814e-14,0.000000000000000000e+00,2.227103745915022526e-01
5.675000000000000711e+00,3.360662327058770771e+00,3.647806717239891056e-02,3.483345825192296186e+00,2.632570945934250659e-15,4.440892098500626162e-16,4.299154026595196697e-14,0.000000000000000000e+00,2.230775434476588437e-01
5.700000000000000178e+00,3.323357552782724600e+00,3.652027247643919311e-02,3.444822081459456342e+00,2.751795678998257737e-15,2.220446049250313081e-16,4.625846742514812967e-14,0.000000000000000000e+00,2.233932967433359396e-01
5.725000000000000533e+00,3.286419253562154363e+00,3.655546008712340367e-02,3.406651944692592249e+00,2.724602569874893039e-15,2.220446049250313081e-16,4.533610518829337346e-14,0.000000000000000000e+00,2.236566726632762958e-01
5.750000000000000000e+00,3.249853009961396921e+00,3.658351022741274106e-02,3.368841626925249688e+00,2.848532452035409949e-15,-2.220446049250313081e-16,4.769543358870923876e-14,0.000000000000000000e+00,2.238667064608649004e-01
